id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_is_active,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,home_color,home_alternate_color,home_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
280220021,s:40~l:46~e:280220021~c:280220021,2008-02-21T00:00Z,18422,TRUE,FALSE,FALSE,FALSE,2008-02-21T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,TRUE,124,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,130,TRUE,280220021,2008,2,23006A,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"",TRUE,TRUE,TRUE,2008-02-21T00:00:00Z,2008-02-20
280220023,s:40~l:46~e:280220023~c:280220023,2008-02-21T00:00Z,13641,TRUE,FALSE,FALSE,FALSE,2008-02-21T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,TRUE,119,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,107,FALSE,280220023,2008,2,393996,8e9090,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,TRUE,TRUE,2008-02-21T00:00:00Z,2008-02-20
280220028,s:40~l:46~e:280220028~c:280220028,2008-02-21T00:00Z,19800,TRUE,FALSE,FALSE,FALSE,2008-02-21T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,127,TRUE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,110,FALSE,280220028,2008,2,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"",TRUE,TRUE,TRUE,2008-02-21T00:00:00Z,2008-02-20
280219008,s:40~l:46~e:280219008~c:280219008,2008-02-20T00:30Z,22076,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,85,FALSE,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,103,TRUE,280219008,2008,2,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2008-02-20T00:30:00Z,2008-02-19
280219013,s:40~l:46~e:280219013~c:280219013,2008-02-20T00:30Z,18997,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,TRUE,122,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,93,FALSE,280219013,2008,2,542582,552582,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2008-02-20T00:30:00Z,2008-02-19
280219024,s:40~l:46~e:280219024~c:280219024,2008-02-20T00:30Z,18383,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,TRUE,85,TRUE,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FE3310,008ca8,FALSE,"",65,FALSE,280219024,2008,2,000000,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"",TRUE,TRUE,TRUE,2008-02-20T00:30:00Z,2008-02-19
280219005,s:40~l:46~e:280219005~c:280219005,2008-02-20T00:00Z,20562,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,85,FALSE,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,93,TRUE,280219005,2008,2,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,"",TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280219007,s:40~l:46~e:280219007~c:280219007,2008-02-20T00:00Z,19894,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,TRUE,124,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,118,FALSE,280219007,2008,2,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"",TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280219016,s:40~l:46~e:280219016~c:280219016,2008-02-20T00:00Z,12981,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,104,TRUE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,88,FALSE,280219016,2008,2,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280219022,s:40~l:46~e:280219022~c:280219022,2008-02-20T00:00Z,19980,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,TRUE,94,FALSE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,105,TRUE,280219022,2008,2,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,3423,Moda Center,Portland,OR,19441,FALSE,"",TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280219025,s:40~l:46~e:280219025~c:280219025,2008-02-20T00:00Z,11391,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,FALSE,108,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,101,FALSE,280219025,2008,2,1C3F2C,f05133,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280219026,s:40~l:46~e:280219026~c:280219026,2008-02-20T00:00Z,19911,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,TRUE,119,TRUE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,109,FALSE,280219026,2008,2,06143F,f9a01b,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,3093,Vivint Arena,Salt Lake City,UT,18306,TRUE,"",TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280219027,s:40~l:46~e:280219027~c:280219027,2008-02-20T00:00Z,15102,TRUE,FALSE,FALSE,FALSE,2008-02-20T00:00Z,"","",1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,TRUE,100,FALSE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,113,TRUE,280219027,2008,2,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,OT,TRUE,TRUE,TRUE,2008-02-20T00:00:00Z,2008-02-19
280217032,s:40~l:46~e:280217032~c:280217032,2008-02-18T01:00Z,0,TRUE,FALSE,FALSE,FALSE,2008-02-18T01:00Z,event,ALL STAR GAME,4,ALLSTAR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,32,s:40~l:46~t:32,Western Conf,All-Stars,WEST,Western Conf All-Stars,WEST,FALSE,128,FALSE,31,s:40~l:46~t:31,Eastern Conf,All-Stars,EAST,Eastern Conf All-Stars,EAST,"","",FALSE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/east.png,134,TRUE,280217032,2008,2,"","",https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/west.png,985,Smoothie King Center,New Orleans,LA,16867,TRUE,"",TRUE,FALSE,TRUE,2008-02-18T01:00:00Z,2008-02-17
280214021,s:40~l:46~e:280214021~c:280214021,2008-02-15T01:30Z,18422,TRUE,FALSE,FALSE,FALSE,2008-02-15T01:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,TRUE,109,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,97,FALSE,280214021,2008,2,23006A,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1949,Footprint Center,Phoenix,AZ,18055,TRUE,"",TRUE,TRUE,TRUE,2008-02-15T01:30:00Z,2008-02-14
280214004,s:40~l:46~e:280214004~c:280214004,2008-02-15T00:00Z,21792,TRUE,FALSE,FALSE,FALSE,2008-02-15T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,99,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,92,FALSE,280214004,2008,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2008-02-15T00:00:00Z,2008-02-14
280213002,s:40~l:46~e:280213002~c:280213002,2008-02-14T00:30Z,18624,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,TRUE,111,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,103,FALSE,280213002,2008,2,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,TRUE,TRUE,2008-02-14T00:30:00Z,2008-02-13
280213006,s:40~l:46~e:280213006~c:280213006,2008-02-14T00:30Z,20159,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,TRUE,96,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,76,FALSE,280213006,2008,2,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,516,American Airlines Center,Dallas,TX,19200,FALSE,"",TRUE,TRUE,TRUE,2008-02-14T00:30:00Z,2008-02-13
280213008,s:40~l:46~e:280213008~c:280213008,2008-02-14T00:30Z,22076,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,TRUE,96,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,80,FALSE,280213008,2008,2,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2008-02-14T00:30:00Z,2008-02-13
280213010,s:40~l:46~e:280213010~c:280213010,2008-02-14T00:30Z,16115,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,TRUE,89,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,87,FALSE,280213010,2008,2,D40026,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,1394,Toyota Center (Houston),Houston,TX,18055,TRUE,"",TRUE,TRUE,TRUE,2008-02-14T00:30:00Z,2008-02-13
280213012,s:40~l:46~e:280213012~c:280213012,2008-02-14T00:30Z,17144,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,TRUE,89,FALSE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,91,TRUE,280213012,2008,2,FA0028,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2008-02-14T00:30:00Z,2008-02-13
280213005,s:40~l:46~e:280213005~c:280213005,2008-02-14T00:00Z,20562,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,TRUE,105,FALSE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,112,TRUE,280213005,2008,2,061642,fdbb30,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213015,s:40~l:46~e:280213015~c:280213015,2008-02-14T00:00Z,14317,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,TRUE,107,FALSE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",111,TRUE,280213015,2008,2,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213016,s:40~l:46~e:280213016~c:280213016,2008-02-14T00:00Z,13874,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,TRUE,92,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,117,TRUE,280213016,2008,2,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213019,s:40~l:46~e:280213019~c:280213019,2008-02-14T00:00Z,17519,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,TRUE,109,TRUE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,98,FALSE,280213019,2008,2,0860A8,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4042,Amway Arena,Orlando,FL,17461,FALSE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213020,s:40~l:46~e:280213020~c:280213020,2008-02-14T00:00Z,12026,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,TRUE,102,TRUE,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,88,FALSE,280213020,2008,2,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213025,s:40~l:46~e:280213025~c:280213025,2008-02-14T00:00Z,10618,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,FALSE,93,FALSE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,f9a01b,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,112,TRUE,280213025,2008,2,1C3F2C,f05133,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213028,s:40~l:46~e:280213028~c:280213028,2008-02-14T00:00Z,19800,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,TRUE,109,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",91,FALSE,280213028,2008,2,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,1838,Scotiabank Arena,Toronto,ON,19800,FALSE,"",TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213030,s:40~l:46~e:280213030~c:280213030,2008-02-14T00:00Z,11213,TRUE,FALSE,FALSE,FALSE,2008-02-14T00:00Z,"","",1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,30,s:40~l:46~t:30,Charlotte,Bobcats,CHA,Charlotte Bobcats,Bobcats,FALSE,100,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,002b5c,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,98,FALSE,280213030,2008,2,FE3310,008ca8,"",1893,Spectrum Center,Charlotte,NC,19077,FALSE,OT,TRUE,TRUE,TRUE,2008-02-14T00:00:00Z,2008-02-13
280213009,s:40~l:46~e:280213009~c:280213009,2008-02-13T23:00Z,19754,TRUE,FALSE,FALSE,FALSE,2008-02-13T23:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,TRUE,120,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,118,FALSE,280213009,2008,2,00275D,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"",TRUE,TRUE,TRUE,2008-02-13T23:00:00Z,2008-02-13
280212004,s:40~l:46~e:280212004~c:280212004,2008-02-13T00:30Z,21739,TRUE,FALSE,FALSE,FALSE,2008-02-13T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,TRUE,86,FALSE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",100,TRUE,280212004,2008,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,1847,United Center,Chicago,IL,20917,FALSE,"",TRUE,TRUE,TRUE,2008-02-13T00:30:00Z,2008-02-12
280212014,s:40~l:46~e:280212014~c:280212014,2008-02-13T00:30Z,19600,TRUE,FALSE,FALSE,FALSE,2008-02-13T00:30Z,"","",1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,TRUE,113,FALSE,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,114,TRUE,280212014,2008,2,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,FTX Arena,Miami,FL,19600,TRUE,OT,TRUE,TRUE,TRUE,2008-02-13T00:30:00Z,2008-02-12
280212017,s:40~l:46~e:280212017~c:280212017,2008-02-13T00:30Z,14975,TRUE,FALSE,FALSE,FALSE,2008-02-13T00:30Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,FALSE,92,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,88,FALSE,280212017,2008,2,06143F,ffffff,"",2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2008-02-13T00:30:00Z,2008-02-12
280212001,s:40~l:46~e:280212001~c:280212001,2008-02-13T00:00Z,18227,TRUE,FALSE,FALSE,FALSE,2008-02-13T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,TRUE,90,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,94,TRUE,280212001,2008,2,002B5C,002b5c,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,TRUE,TRUE,2008-02-13T00:00:00Z,2008-02-12
280212011,s:40~l:46~e:280212011~c:280212011,2008-02-13T00:00Z,13603,TRUE,FALSE,FALSE,FALSE,2008-02-13T00:00Z,"","",1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,TRUE,97,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,104,TRUE,280212011,2008,2,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2008-02-13T00:00:00Z,2008-02-12
