id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,home_logo,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,game_date_time,game_date,team_box,player_box
230317012,s:40~l:46~e:230317012~c:230317012,2003-03-18T00:30Z,20101,TRUE,FALSE,FALSE,FALSE,2003-03-18T00:30Z,,,1,STD,10,10.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,85,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,102,TRUE,230317012,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2003-03-18T00:30:00Z,2003-03-17,TRUE,TRUE
230317011,s:40~l:46~e:230317011~c:230317011,2003-03-18T00:00Z,15137,TRUE,FALSE,FALSE,FALSE,2003-03-18T00:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,88,FALSE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,95,TRUE,230317011,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,2003-03-18T00:00:00Z,2003-03-17,TRUE,TRUE
230317021,s:40~l:46~e:230317021~c:230317021,2003-03-18T00:00Z,15326,TRUE,FALSE,FALSE,FALSE,2003-03-18T00:00Z,,,1,STD,1,1.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,95,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,91,FALSE,230317021,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1949,Footprint Center,Phoenix,AZ,17071,TRUE,OT,TRUE,2003-03-18T00:00:00Z,2003-03-17,TRUE,TRUE
230316010,s:40~l:46~e:230316010~c:230316010,2003-03-17T00:30Z,15717,TRUE,FALSE,FALSE,FALSE,2003-03-17T00:30Z,,,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,85,TRUE,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,75,FALSE,230316010,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,,"","","",,,"",TRUE,2003-03-17T00:30:00Z,2003-03-16,TRUE,TRUE
230316007,s:40~l:46~e:230316007~c:230316007,2003-03-17T00:00Z,16108,TRUE,FALSE,FALSE,FALSE,2003-03-17T00:00Z,,,1,STD,7,7.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,7,s:40~l:46~t:7,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,TRUE,84,FALSE,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,"",92,TRUE,230316007,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/den.png,892,Ball Arena,Denver,CO,19520,TRUE,"",TRUE,2003-03-17T00:00:00Z,2003-03-16,TRUE,TRUE
230316018,s:40~l:46~e:230316018~c:230316018,2003-03-17T00:00Z,19357,TRUE,FALSE,FALSE,FALSE,2003-03-17T00:00Z,,,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,120,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,111,FALSE,230316018,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,1830,Madison Square Garden,New York,NY,19763,FALSE,"",TRUE,2003-03-17T00:00:00Z,2003-03-16,TRUE,TRUE
230316012,s:40~l:46~e:230316012~c:230316012,2003-03-16T23:00Z,18268,TRUE,FALSE,FALSE,FALSE,2003-03-16T23:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,111,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,110,FALSE,230316012,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,2003-03-16T23:00:00Z,2003-03-16,TRUE,TRUE
230316024,s:40~l:46~e:230316024~c:230316024,2003-03-16T23:00Z,18797,TRUE,FALSE,FALSE,FALSE,2003-03-16T23:00Z,,,1,STD,5,5.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,108,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,97,FALSE,230316024,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"",TRUE,2003-03-16T23:00:00Z,2003-03-16,TRUE,TRUE
230316029,s:40~l:46~e:230316029~c:230316029,2003-03-16T20:00Z,18413,TRUE,FALSE,FALSE,FALSE,2003-03-16T20:00Z,,,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,29,s:40~l:46~t:29,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,TRUE,124,TRUE,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,92,FALSE,230316029,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mem.png,,"","","",,,"",TRUE,2003-03-16T20:00:00Z,2003-03-16,TRUE,TRUE
230316016,s:40~l:46~e:230316016~c:230316016,2003-03-16T19:30Z,19006,TRUE,FALSE,FALSE,FALSE,2003-03-16T19:30Z,,,1,STD,26,26.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,111,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,95,FALSE,230316016,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,2003-03-16T19:30:00Z,2003-03-16,TRUE,TRUE
230316005,s:40~l:46~e:230316005~c:230316005,2003-03-16T18:00Z,11578,TRUE,FALSE,FALSE,FALSE,2003-03-16T18:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:46~t:5,Cleveland,Cavaliers,CLE,Cleveland Cavaliers,Cavaliers,061642,fdbb30,TRUE,122,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,fff21f,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,95,FALSE,230316005,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/cle.png,3417,Rocket Mortgage FieldHouse,Cleveland,OH,19432,TRUE,"",TRUE,2003-03-16T18:00:00Z,2003-03-16,TRUE,TRUE
230316017,s:40~l:46~e:230316017~c:230316017,2003-03-16T18:00Z,20049,TRUE,FALSE,FALSE,FALSE,2003-03-16T18:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,87,FALSE,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,92,TRUE,230316017,2003,2,"",2562,IZOD Center,East Rutherford,NJ,19990,TRUE,"",TRUE,2003-03-16T18:00:00Z,2003-03-16,TRUE,TRUE
230316023,s:40~l:46~e:230316023~c:230316023,2003-03-16T17:30Z,17317,TRUE,FALSE,FALSE,FALSE,2003-03-16T17:30Z,,,1,STD,2,2.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,123,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,129,TRUE,230316023,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,OT,TRUE,2003-03-16T17:30:00Z,2003-03-16,TRUE,TRUE
230315008,s:40~l:46~e:230315008~c:230315008,2003-03-16T00:30Z,22076,TRUE,FALSE,FALSE,FALSE,2003-03-16T00:30Z,,,1,STD,14,14.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,71,FALSE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,81,TRUE,230315008,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2003-03-16T00:30:00Z,2003-03-15,TRUE,TRUE
230315015,s:40~l:46~e:230315015~c:230315015,2003-03-16T00:30Z,18717,TRUE,FALSE,FALSE,FALSE,2003-03-16T00:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,94,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,98,TRUE,230315015,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,2099,BMO Harris Bradley Center,Milwaukee,WI,18717,FALSE,"",TRUE,2003-03-16T00:30:00Z,2003-03-15,TRUE,TRUE
230315019,s:40~l:46~e:230315019~c:230315019,2003-03-16T00:00Z,15601,TRUE,FALSE,FALSE,FALSE,2003-03-16T00:00Z,,,1,STD,68,1:08,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:46~t:19,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,TRUE,96,TRUE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",86,FALSE,230315019,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/orl.png,4042,Amway Arena,Orlando,FL,17461,FALSE,"",TRUE,2003-03-16T00:00:00Z,2003-03-15,TRUE,TRUE
230315025,s:40~l:46~e:230315025~c:230315025,2003-03-16T00:00Z,16117,TRUE,FALSE,FALSE,FALSE,2003-03-16T00:00Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,88,FALSE,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,94,TRUE,230315025,2003,2,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2003-03-16T00:00:00Z,2003-03-15,TRUE,TRUE
230315027,s:40~l:46~e:230315027~c:230315027,2003-03-16T00:00Z,20173,TRUE,FALSE,FALSE,FALSE,2003-03-16T00:00Z,,,1,STD,7,7.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,89,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,82,FALSE,230315027,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,1823,Capital One Arena,Washington,DC,20600,TRUE,"",TRUE,2003-03-16T00:00:00Z,2003-03-15,TRUE,TRUE
230314008,s:40~l:46~e:230314008~c:230314008,2003-03-15T01:00Z,22076,TRUE,FALSE,FALSE,FALSE,2003-03-15T01:00Z,,,1,STD,6,6.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,90,TRUE,27,s:40~l:46~t:27,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/wsh.png,80,FALSE,230314008,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2003-03-15T01:00:00Z,2003-03-14,TRUE,TRUE
230314014,s:40~l:46~e:230314014~c:230314014,2003-03-15T01:00Z,14477,TRUE,FALSE,FALSE,FALSE,2003-03-15T01:00Z,,,1,STD,4,4.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,83,FALSE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",87,TRUE,230314014,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,3438,Miami-Dade Arena,Miami,FL,19600,TRUE,"",TRUE,2003-03-15T01:00:00Z,2003-03-14,TRUE,TRUE
230314001,s:40~l:46~e:230314001~c:230314001,2003-03-15T00:30Z,12556,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,TRUE,107,TRUE,18,s:40~l:46~t:18,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ny.png,104,FALSE,230314001,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,2003-03-15T00:30:00Z,2003-03-14,TRUE,TRUE
230314009,s:40~l:46~e:230314009~c:230314009,2003-03-15T00:30Z,19787,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:46~t:9,Golden State,Warriors,GS,Golden State Warriors,Warriors,00275D,fdb927,TRUE,114,FALSE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,116,TRUE,230314009,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/gs.png,2465,ORACLE Arena,Oakland,CA,19596,FALSE,"",TRUE,2003-03-15T00:30:00Z,2003-03-14,TRUE,TRUE
230314010,s:40~l:46~e:230314010~c:230314010,2003-03-15T00:30Z,14758,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:30Z,,,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,121,TRUE,4,s:40~l:46~t:4,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/chi.png,91,FALSE,230314010,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,,"","","",,,"",TRUE,2003-03-15T00:30:00Z,2003-03-14,TRUE,TRUE
230314024,s:40~l:46~e:230314024~c:230314024,2003-03-15T00:30Z,18797,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:30Z,,,1,STD,1,1.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,107,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,96,FALSE,230314024,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,780,AT&T Center,San Antonio,TX,18354,FALSE,"",TRUE,2003-03-15T00:30:00Z,2003-03-14,TRUE,TRUE
230314011,s:40~l:46~e:230314011~c:230314011,2003-03-15T00:00Z,17935,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:00Z,,,1,STD,8,8.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,101,TRUE,26,s:40~l:46~t:26,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,fff21f,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/utah.png,81,FALSE,230314011,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,2003-03-15T00:00:00Z,2003-03-14,TRUE,TRUE
230314016,s:40~l:46~e:230314016~c:230314016,2003-03-15T00:00Z,20199,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:00Z,,,1,STD,2,2.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,99,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,106,TRUE,230314016,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,2003-03-15T00:00:00Z,2003-03-14,TRUE,TRUE
230314020,s:40~l:46~e:230314020~c:230314020,2003-03-15T00:00Z,20901,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:00Z,,,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:46~t:20,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,TRUE,90,TRUE,22,s:40~l:46~t:22,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/por.png,79,FALSE,230314020,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phi.png,1845,Wells Fargo Center,Philadelphia,PA,21000,TRUE,"",TRUE,2003-03-15T00:00:00Z,2003-03-14,TRUE,TRUE
230314023,s:40~l:46~e:230314023~c:230314023,2003-03-15T00:00Z,17317,TRUE,FALSE,FALSE,FALSE,2003-03-15T00:00Z,,,1,STD,15,15.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,119,TRUE,28,s:40~l:46~t:28,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/tor.png,84,FALSE,230314023,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,2003-03-15T00:00:00Z,2003-03-14,TRUE,TRUE
230313021,s:40~l:46~e:230313021~c:230313021,2003-03-14T01:00Z,18184,TRUE,FALSE,FALSE,FALSE,2003-03-14T01:00Z,,,1,STD,21,21.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,21,s:40~l:46~t:21,Phoenix,Suns,PHX,Phoenix Suns,Suns,23006A,f1f2f3,TRUE,109,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,84,FALSE,230313021,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/phx.png,1949,Footprint Center,Phoenix,AZ,17071,TRUE,"",TRUE,2003-03-14T01:00:00Z,2003-03-13,TRUE,TRUE
230313017,s:40~l:46~e:230313017~c:230313017,2003-03-14T00:30Z,17201,TRUE,FALSE,FALSE,FALSE,2003-03-14T00:30Z,,,1,STD,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,90,TRUE,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,75,FALSE,230313017,2003,2,"",2562,IZOD Center,East Rutherford,NJ,19990,TRUE,"",TRUE,2003-03-14T00:30:00Z,2003-03-13,TRUE,TRUE
230313025,s:40~l:46~e:230313025~c:230313025,2003-03-14T00:00Z,14621,TRUE,FALSE,FALSE,FALSE,2003-03-14T00:00Z,,,1,STD,2,2.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,25,s:40~l:46~t:25,Seattle,SuperSonics,SEA,Seattle SuperSonics,SuperSonics,1C3F2C,f05133,FALSE,107,TRUE,6,s:40~l:46~t:6,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/dal.png,100,FALSE,230313025,2003,2,"",2184,KeyArena,Seattle,WA,17459,TRUE,"",TRUE,2003-03-14T00:00:00Z,2003-03-13,TRUE,TRUE
230312001,s:40~l:46~e:230312001~c:230312001,2003-03-13T00:30Z,9729,TRUE,FALSE,FALSE,FALSE,2003-03-13T00:30Z,,,1,STD,16,16.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,1,s:40~l:46~t:1,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,TRUE,111,TRUE,15,s:40~l:46~t:15,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mil.png,92,FALSE,230312001,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/atl.png,1827,State Farm Arena,Atlanta,GA,16888,TRUE,"",TRUE,2003-03-13T00:30:00Z,2003-03-12,TRUE,TRUE
230312008,s:40~l:46~e:230312008~c:230312008,2003-03-13T00:30Z,22076,TRUE,FALSE,FALSE,FALSE,2003-03-13T00:30Z,,,1,STD,626,10:26,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,111,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,88,FALSE,230312008,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,2003-03-13T00:30:00Z,2003-03-12,TRUE,TRUE
230312010,s:40~l:46~e:230312010~c:230312010,2003-03-13T00:30Z,10985,TRUE,FALSE,FALSE,FALSE,2003-03-13T00:30Z,,,1,STD,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,10,s:40~l:46~t:10,Houston,Rockets,HOU,Houston Rockets,Rockets,D40026,c4ced3,TRUE,119,TRUE,12,s:40~l:46~t:12,LA,Clippers,LAC,LA Clippers,Clippers,FA0028,f1f2f3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lac.png,114,FALSE,230312010,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/hou.png,,"","","",,,OT,TRUE,2003-03-13T00:30:00Z,2003-03-12,TRUE,TRUE
230312002,s:40~l:46~e:230312002~c:230312002,2003-03-13T00:00Z,16860,TRUE,FALSE,FALSE,FALSE,2003-03-13T00:00Z,,,1,STD,15,15.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,2,s:40~l:46~t:2,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,TRUE,93,TRUE,3,s:40~l:46~t:3,New Orleans,Hornets,NO,New Orleans Hornets,Hornets,0093B1,b4975a,FALSE,"",65,FALSE,230312002,2003,2,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/bos.png,1824,TD Garden,Boston,MA,19156,TRUE,"",TRUE,2003-03-13T00:00:00Z,2003-03-12,TRUE,TRUE
