id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_logo,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_logo,away_score,away_winner,game_id,season,season_type,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_type_alt_detail,PBP,team_box,player_box,game_date_time,game_date
240615008,s:40~l:46~e:240615008~c:240615008,2004-06-16T01:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-06-16T01:00Z,event,FINALS,17,FINAL,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,100,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,87,FALSE,240615008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-06-16T01:00:00Z,2004-06-15
240613008,s:40~l:46~e:240613008~c:240613008,2004-06-14T01:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-06-14T01:00Z,event,FINALS,17,FINAL,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,88,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,80,FALSE,240613008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-06-14T01:00:00Z,2004-06-13
240610008,s:40~l:46~e:240610008~c:240610008,2004-06-11T01:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-06-11T01:00Z,event,FINALS,17,FINAL,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,88,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,68,FALSE,240610008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-06-11T01:00:00Z,2004-06-10
240608013,s:40~l:46~e:240608013~c:240608013,2004-06-08T22:00Z,18997,TRUE,FALSE,FALSE,FALSE,2004-06-08T22:00Z,event,FINALS,17,FINAL,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,99,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,91,FALSE,240608013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,OT,TRUE,TRUE,TRUE,2004-06-08T22:00:00Z,2004-06-08
240606013,s:40~l:46~e:240606013~c:240606013,2004-06-06T22:00Z,18997,TRUE,FALSE,FALSE,FALSE,2004-06-06T22:00Z,event,FINALS,17,FINAL,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,75,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,87,TRUE,240606013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2004-06-06T22:00:00Z,2004-06-06
240601008,s:40~l:46~e:240601008~c:240601008,2004-06-02T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-06-02T00:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,69,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,65,FALSE,240601008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-06-02T00:00:00Z,2004-06-01
240531013,s:40~l:46~e:240531013~c:240531013,2004-05-31T22:00Z,18997,TRUE,FALSE,FALSE,FALSE,2004-05-31T22:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,96,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,90,FALSE,240531013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2004-05-31T22:00:00Z,2004-05-31
240530011,s:40~l:46~e:240530011~c:240530011,2004-05-30T23:00Z,18345,TRUE,FALSE,FALSE,FALSE,2004-05-30T23:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,65,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,83,TRUE,240530011,2004,3,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2004-05-30T23:00:00Z,2004-05-30
240529016,s:40~l:46~e:240529016~c:240529016,2004-05-29T23:30Z,20109,TRUE,FALSE,FALSE,FALSE,2004-05-29T23:30Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,98,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,96,FALSE,240529016,2004,3,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2004-05-29T23:30:00Z,2004-05-29
240528008,s:40~l:46~e:240528008~c:240528008,2004-05-29T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-05-29T00:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,68,FALSE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,83,TRUE,240528008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-05-29T00:00:00Z,2004-05-28
240527013,s:40~l:46~e:240527013~c:240527013,2004-05-27T22:00Z,18997,TRUE,FALSE,FALSE,FALSE,2004-05-27T22:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,92,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,85,FALSE,240527013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2004-05-27T22:00:00Z,2004-05-27
240526008,s:40~l:46~e:240526008~c:240526008,2004-05-27T00:30Z,22076,TRUE,FALSE,FALSE,FALSE,2004-05-27T00:30Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,85,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,78,FALSE,240526008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-05-27T00:30:00Z,2004-05-26
240525013,s:40~l:46~e:240525013~c:240525013,2004-05-25T22:00Z,18997,TRUE,FALSE,FALSE,FALSE,2004-05-25T22:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,100,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,89,FALSE,240525013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2004-05-25T22:00:00Z,2004-05-25
240524011,s:40~l:46~e:240524011~c:240524011,2004-05-24T23:00Z,18345,TRUE,FALSE,FALSE,FALSE,2004-05-24T23:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,67,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,72,TRUE,240524011,2004,3,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2004-05-24T23:00:00Z,2004-05-24
240523016,s:40~l:46~e:240523016~c:240523016,2004-05-23T23:30Z,19707,TRUE,FALSE,FALSE,FALSE,2004-05-23T23:30Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,89,TRUE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,71,FALSE,240523016,2004,3,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2004-05-23T23:30:00Z,2004-05-23
240522011,s:40~l:46~e:240522011~c:240522011,2004-05-22T23:00Z,18345,TRUE,FALSE,FALSE,FALSE,2004-05-22T23:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,78,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,74,FALSE,240522011,2004,3,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2004-05-22T23:00:00Z,2004-05-22
240521016,s:40~l:46~e:240521016~c:240521016,2004-05-22T00:00Z,19552,TRUE,FALSE,FALSE,FALSE,2004-05-22T00:00Z,event,PLAYOFFS,16,SEMI,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,88,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,97,TRUE,240521016,2004,3,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2004-05-22T00:00:00Z,2004-05-21
240520008,s:40~l:46~e:240520008~c:240520008,2004-05-21T00:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-05-21T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,90,TRUE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",69,FALSE,240520008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,"",TRUE,TRUE,TRUE,2004-05-21T00:00:00Z,2004-05-20
240519016,s:40~l:46~e:240519016~c:240519016,2004-05-19T23:30Z,19944,TRUE,FALSE,FALSE,FALSE,2004-05-19T23:30Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,83,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,80,FALSE,240519016,2004,3,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2004-05-19T23:30:00Z,2004-05-19
240518014,s:40~l:46~e:240518014~c:240518014,2004-05-19T00:00Z,20136,TRUE,FALSE,FALSE,FALSE,2004-05-19T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,70,FALSE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,73,TRUE,240518014,2004,3,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2004-05-19T00:00:00Z,2004-05-18
240516017,s:40~l:46~e:240516017~c:240516017,2004-05-17T00:00Z,19968,TRUE,FALSE,FALSE,FALSE,2004-05-17T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",75,FALSE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,81,TRUE,240516017,2004,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2004-05-17T00:00:00Z,2004-05-16
240516023,s:40~l:46~e:240516023~c:240516023,2004-05-16T16:30Z,17317,TRUE,FALSE,FALSE,FALSE,2004-05-16T16:30Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,104,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,87,FALSE,240516023,2004,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,TRUE,TRUE,2004-05-16T16:30:00Z,2004-05-16
240515013,s:40~l:46~e:240515013~c:240515013,2004-05-15T23:30Z,18997,TRUE,FALSE,FALSE,FALSE,2004-05-15T23:30Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,88,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,76,FALSE,240515013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2004-05-15T23:30:00Z,2004-05-15
240515011,s:40~l:46~e:240515011~c:240515011,2004-05-15T23:00Z,18345,TRUE,FALSE,FALSE,FALSE,2004-05-15T23:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,94,TRUE,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,83,FALSE,240515011,2004,3,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,"",TRUE,TRUE,TRUE,2004-05-15T23:00:00Z,2004-05-15
240514016,s:40~l:46~e:240514016~c:240514016,2004-05-15T00:30Z,19818,TRUE,FALSE,FALSE,FALSE,2004-05-15T00:30Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,86,TRUE,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,74,FALSE,240514016,2004,3,2029,Target Center,Minneapolis,MN,19356,FALSE,"",TRUE,TRUE,TRUE,2004-05-15T00:30:00Z,2004-05-14
240514008,s:40~l:46~e:240514008~c:240514008,2004-05-14T23:00Z,22076,TRUE,FALSE,FALSE,FALSE,2004-05-14T23:00Z,event,PLAYOFFS,15,QTR,0,0.0,7,3,STATUS_FINAL,post,TRUE,Final,Final/3OT,Final/3OT,4,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,120,FALSE,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",127,TRUE,240514008,2004,3,3419,The Palace of Auburn Hills,Detroit,MI,22076,FALSE,3OT,TRUE,TRUE,TRUE,2004-05-14T23:00:00Z,2004-05-14
240513024,s:40~l:46~e:240513024~c:240513024,2004-05-13T23:00Z,18797,TRUE,FALSE,FALSE,FALSE,2004-05-13T23:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,73,FALSE,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,74,TRUE,240513024,2004,3,780,AT&T Center,San Antonio,TX,18354,FALSE,"",TRUE,TRUE,TRUE,2004-05-13T23:00:00Z,2004-05-13
240512014,s:40~l:46~e:240512014~c:240512014,2004-05-13T00:00Z,20128,TRUE,FALSE,FALSE,FALSE,2004-05-13T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,100,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,88,FALSE,240512014,2004,3,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2004-05-13T00:00:00Z,2004-05-12
240512023,s:40~l:46~e:240512023~c:240512023,2004-05-12T23:30Z,17317,TRUE,FALSE,FALSE,FALSE,2004-05-12T23:30Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,87,TRUE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,81,FALSE,240512023,2004,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,"",TRUE,TRUE,TRUE,2004-05-12T23:30:00Z,2004-05-12
240511017,s:40~l:46~e:240511017~c:240511017,2004-05-12T00:00Z,19860,TRUE,FALSE,FALSE,FALSE,2004-05-12T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",94,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,79,FALSE,240511017,2004,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2004-05-12T00:00:00Z,2004-05-11
240511013,s:40~l:46~e:240511013~c:240511013,2004-05-11T23:30Z,18997,TRUE,FALSE,FALSE,FALSE,2004-05-11T23:30Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,13,s:40~l:46~t:13,Los Angeles,Lakers,LAL,Los Angeles Lakers,Lakers,542582,552582,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/lal.png,98,TRUE,24,s:40~l:46~t:24,San Antonio,Spurs,SA,San Antonio Spurs,Spurs,000000,061922,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sa.png,90,FALSE,240511013,2004,3,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,"",TRUE,TRUE,TRUE,2004-05-11T23:30:00Z,2004-05-11
240510014,s:40~l:46~e:240510014~c:240510014,2004-05-11T00:00Z,20115,TRUE,FALSE,FALSE,FALSE,2004-05-11T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:46~t:14,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/mia.png,94,TRUE,11,s:40~l:46~t:11,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/ind.png,87,FALSE,240510014,2004,3,3438,FTX Arena,Miami,FL,19600,TRUE,"",TRUE,TRUE,TRUE,2004-05-11T00:00:00Z,2004-05-10
240510023,s:40~l:46~e:240510023~c:240510023,2004-05-10T23:30Z,17317,TRUE,FALSE,FALSE,FALSE,2004-05-10T23:30Z,event,PLAYOFFS,15,QTR,0,0.0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,23,s:40~l:46~t:23,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/sac.png,113,FALSE,16,s:40~l:46~t:16,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/min.png,114,TRUE,240510023,2004,3,2247,Sleep Train Arena,Sacramento,CA,17317,FALSE,OT,TRUE,TRUE,TRUE,2004-05-10T23:30:00Z,2004-05-10
240509017,s:40~l:46~e:240509017~c:240509017,2004-05-10T00:00Z,19000,TRUE,FALSE,FALSE,FALSE,2004-05-10T00:00Z,event,PLAYOFFS,15,QTR,0,0.0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:46~t:17,New Jersey,Nets,NJ,New Jersey Nets,Nets,06143F,ffffff,FALSE,"",82,TRUE,8,s:40~l:46~t:8,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,TRUE,https://a.espncdn.com/i/teamlogos/nba/500/scoreboard/det.png,64,FALSE,240509017,2004,3,2562,IZOD Center,East Rutherford,NJ,19990,FALSE,"",TRUE,TRUE,TRUE,2004-05-10T00:00:00Z,2004-05-09
